,labels,SELFIES
3236,0,[C][N+1][Branch1][C][C][C][C][C@H1][Branch2][Ring1][O][O][C][=Branch1][C][=O][C@@][Branch1][C][O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][Ring1][Branch1][C][Ring2][Ring1][=Branch1]
3237,0,[C][C][Branch1][C][C][N+1][Branch1][C][C][C@@H1][C][C][C@@H1][Ring1][=Branch1][C][C][Branch2][Ring1][Ring1][O][C][=Branch1][C][=O][C@@H1][Branch1][Ring1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][Ring1]
3238,0,[C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C@H1][Branch2][Ring1][=Branch1][C][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][N@+1][Branch1][C][C][Branch2][=Branch1][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][/C][=C][/C][C][C][=Branch1][C][=O][O][C][C][C][N@+1][Branch1][C][C][C][C][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][#Branch2][C@@H1][Ring1][#C][C][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][C][C][Ring2][=Branch1][=Branch1]
3239,0,[O][N][=C][C][=C][C][=N+1][Branch1][P][C][O][C][N+1][=C][C][=C][Branch1][Ring2][/C][=N][/O][C][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][C]
3240,0,[C][C][N+1][Branch1][C][C][C@@H1][C][C@@H1][Branch2][Ring1][Ring1][O][C][=Branch1][C][=O][C@@H1][Branch1][Ring1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@@H1][Ring2][Ring1][Ring1][C@H1][O][C@H1][Ring1][Ring1][Ring2][Ring1][Ring2]
3241,0,[C][C][=Branch1][C][=O][O][C@@H1][C@H1][Branch1][N][N+1][Branch1][C][C][C][C][C][C][C][Ring1][#Branch1][C][C@@H1][C@@H1][C][C][C@@H1][C][C@@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@@H1][Branch1][N][N+1][Branch1][C][C][C][C][C][C][C][Ring1][#Branch1][C][C@][Ring1][P][Branch1][C][C][C@@H1][Ring2][Ring1][=Branch1][C][C][C@][Ring2][Ring1][#Branch2][Ring2][Ring2][Ring2][C]
3242,0,[C][N+1][Branch1][S][C][C][C][C][C][N+1][Branch1][C][C][C][C][C][C][Ring1][=Branch1][C][C][C][C][Ring1][S]
3243,0,[C][N+1][Branch1][C][C][C][C][C][C@@H1][Ring1][=Branch1][C][O][C][=Branch1][C][=O][C][Branch1][C][O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
3244,0,[C][C][C@@H1][C][C@H1][Branch2][Ring1][N][O][C][=Branch1][C][=O][C][Branch1][C][O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@H1][Branch1][C][C][N+1][Ring2][Ring1][Branch2][C][C][C][C][Ring1][Branch1]
3245,0,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=Branch1][#Branch1][=C][C][=C][Ring1][=Branch1][O][C][C@@H1][C][=C][Branch2][Ring2][#Branch2][C][=C][Branch1][Ring1][O][C][C][Branch1][C][O][=C][Ring1][=Branch2][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C@@H1][Ring2][Ring1][#C][N+1][Branch1][C][C][Branch1][C][C][C][C][Ring2][Ring2][Branch1][C][C][N+1][Ring2][Ring1][O][Branch1][C][C][C]
3246,0,[C][C][=Branch1][C][=O][O][C@@H1][C@H1][Branch1][N][N+1][Branch1][C][C][C][C][C][C][C][Ring1][#Branch1][C][C@@H1][C@@H1][C][C][C@@H1][C][C@@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@@H1][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][C][C@][Ring1][S][Branch1][C][C][C@@H1][Ring2][Ring1][Branch1][C][C][C@][Ring2][Ring1][=Branch2][Ring2][Ring2][Ring1][C]
3247,1,[C][=C][C@@H1][C][N][C][C][C@@H1][Ring1][=Branch1][C][C@H1][Ring1][=Branch1][C@@H1][Branch1][C][O][C][=C][C][=N][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1]
3248,1,[C][C@H1][Branch1][#Branch2][C][N][C][C][O][C][C][Ring1][=Branch1][C][Branch1][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
3249,1,[C][N][Branch1][C][C][C][C][C][C@@H1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C]
3250,1,[C][C][=C][C][=C][Branch2][Ring2][C][C][=C][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=C][Branch1][C][Cl][C][=N+1][Ring1][P][O-1][C][=N][Ring2][Ring1][Branch2]
3251,1,[C][#C][C@@][Branch1][C][O][C][=C][C@@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][C][C@@H1][Ring1][#Branch1][C@@H1][Ring1][O][C][C][C@@][Ring1][#C][Ring2][Ring1][Ring1][C][C]
3252,1,[N][C][Branch1][C][N][=N][C][=Branch1][C][=O][C][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl]
3253,1,[C][C][C@@][Branch1][N][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1][C][C][C][=Branch1][C][=O][N][C][Ring1][=C][=O]
3254,1,[C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][#C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][=O][C][=C][Ring1][S]
3255,1,[C][C][=C][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C@][Ring1][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring2][Ring1][=Branch2]
3256,1,[C][C][=Branch1][C][=O][N][C][C@H1][C][N][Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][Branch1][C][F][=C][Ring1][=N][C][=Branch1][C][=O][O][Ring2][Ring1][Ring1]
3257,1,[C][N][C][C][C][C@@H1][Branch2][Ring1][#C][N][N][C@@H1][Branch1][=N][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][C][=O][C][C][Ring2][Ring1][#Branch2]
3258,1,[C][O][C][=Branch1][C][=O][N][C][=N][C][=C][C][=C][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=C][NH1][Ring1][P]
3259,1,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C@H1][Branch1][C][O][C][O][C][Branch1][C][N][=O]
3260,1,[C][C][N][Branch1][Ring1][C][C][C][C][O][C][=Branch1][C][=O][C@H1][Branch1][S][C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][C][C@H1][C][C][C][O][Ring1][Branch1]
3261,1,[C][C][Branch1][C][C][N][C][=Branch1][C][=O][N][Branch2][Ring1][#Branch2][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][=N][C][Ring2][Ring1][Ring2][=O]
3262,1,[C][#C][C@@][Branch1][C][O][C][C][C@@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][C][C@@H1][Ring1][#Branch1][C@@H1][Ring1][O][C][=C][C@@][Ring1][#C][Ring2][Ring1][Ring1][C][C]
3263,1,[O][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][C][C][N][C][C][N][Branch2][Ring1][Ring2][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][Ring1]
3264,1,[C][C][Branch1][C][C][Branch1][C][C][N][C][C@H1][Branch1][C][O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][Ring1][Branch1]
3265,1,[O][C@@][Branch1][#Branch2][C][C][N][C][C][C][C][Ring1][Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][C][Ring1][=Branch1]
3266,1,[C][C][C][N][C][C@@H1][Branch1][S][N][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][Ring1][C][C][C][C][C][C@@H1][C][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][C][C@@H1][Ring1][O][Ring2][Ring1][Branch2]
3267,1,[C][C][=C][N][Branch1][N][C@H1][C][=C][C@H1][Branch1][Ring1][C][O][O][Ring1][#Branch1][C][=Branch1][C][=O][N][=C][Ring1][=C][N]
3268,1,[C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][N][C@@H1][Branch1][C][C][C][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][=C][Ring1][N]
3269,1,[C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C@@H1][C][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][N][Ring1][O][C][C][Ring2][Ring1][Ring1]
3270,1,[C][C][=C][C][=C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][Ring1][=Branch2][C][C][=C][Ring2][Ring1][C]
3271,1,[C][N][C][C][C][C@][C][C][C@H1][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][S]
3272,1,[C][C][C][C][C@@H1][C][=Branch1][C][=O][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1]
3273,1,[C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][=N][C@@H1][C][C][C][C][=Branch1][Ring1][=N][O][C][Ring1][Branch2][C][=C][Ring1][=C]
3274,1,[O][=C][Branch1][C][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl]
3275,1,[C][C][C][C][C][O][C][=Branch1][C][=O][N][C][=N][C][=Branch1][C][=O][N][Branch1][#C][C@@H1][O][C@@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@H1][Ring1][#Branch1][O][C][=C][Ring1][#C][F]
3276,1,[O][=C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][N][C][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C@@H1][Ring1][#Branch2][C][Ring1][#C]
3277,1,[C][O][C][=C][C][Branch1][C][C][=C][Branch2][Ring1][Ring2][/C][=C][/C][Branch1][C][C][=C][/C][=C][/C][Branch1][C][C][=C][C][=Branch1][C][=O][O][C][Branch1][C][C][=C][Ring2][Ring1][Branch1][C]
3278,1,[C][C][N][N][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][Ring1][=C][O][C][O][Ring1][#Branch1]
3279,1,[C][C][C][C][Branch1][Ring2][C][C][C][C][C][C][C@@H1][C][O][C][C][N][Ring1][=Branch1][C][C][O]
3280,1,[C][C][N][C][C@H1][Branch1][C][C][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2]
3281,1,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch2][Ring2][Ring2][C][C][C][=C][C][=C][Branch2][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring1][C][=Branch1][C][=O][C][Ring2][Ring1][=C][Branch1][C][C][C]
3282,1,[C][C@@H1][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C@@H1][Branch1][C][O][C][=C][C][=C][Branch1][C][O][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][Ring1][#Branch2]
3283,1,[O][=C][C][C][C@][Branch1][C][O][C@H1][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C@][Ring1][N][Branch1][N][C][C][N][Ring1][=N][C][C][C][C][Ring1][Ring1][C@@H1][Ring2][Ring1][#Branch1][O][Ring1][N]
3284,1,[C][=C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C@@H1][Branch1][C][O][C][N][C][Branch1][C][C][C]
3285,1,[C][C][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Ring1][O][=O]
3286,1,[C][C][C][=Branch1][C][=O][O][C@@][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C@@H1][Branch1][C][C][C][N][Branch1][C][C][C]
3287,1,[C][C][=C][C][Branch1][C][C][=N][C][Branch2][Ring1][Ring2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1][=N][Ring2][Ring1][C]
3288,1,[C][O][C][=C][C][=C][C][Branch2][Ring1][C][C@@][Branch1][C][O][C][C][C][C][C@H1][Ring1][#Branch1][C][N][Branch1][C][C][C][=C][Ring1][P]
3289,1,[C][C@@][C][C][C][=C][C][C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][C][C@@H1][Ring1][O][C@H1][Ring1][#C][C][C][C@][Ring2][Ring1][C][Branch1][C][O][C][C][#N]
3290,1,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C@H1][C@@H1][Branch1][C][O][C][=C][C@@H1][C@H1][Branch1][Ring2][C][Ring1][N][N][Branch1][C][C][C][C][C@][Ring1][S][Ring1][Branch2][Ring1][=N]
3291,1,[O][=C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][O]
3292,1,[C][C][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][Ring1][=N]
3293,1,[C][C][N][Branch1][Ring2][C][C][O][C][C][C@H1][Branch1][C][C][N][C][=C][C][=N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][O][Ring1][#Branch1]
3294,1,[C][C@H1][C][C][=Branch1][C][=O][N][N][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][#Branch2][N][N][=C][Branch1][Ring1][C][#N][C][#N][C][=C][Ring1][=N]
3295,1,[C][#C][C@@][Branch1][C][O][C][C][C@@H1][C@@H1][C][C][C][=C][C][Branch1][Ring1][O][C][=C][C][=C][Ring1][Branch2][C@@H1][Ring1][N][C][C][C@@][Ring1][S][Ring2][Ring1][Ring2][C]
3296,1,[C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][N][C][Branch1][C][C][=C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@H1][Ring1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1]
3297,1,[C][C@@][Branch1][C][O][Branch2][Ring1][Ring2][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Ring1][C][#N][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][N]
3298,1,[C][C][Branch1][C][C][N][C][C@H1][Branch1][C][O][C][O][C][=C][C][=C][C][NH1][C][=C][C][Ring1][=Branch2][=Ring1][Branch1]
3299,1,[C][C][C][C][=N][C][C][Branch2][Ring1][N][N][Ring1][Branch1][C][C][=C][C][=C][Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][#C][=C][C@H1][Branch1][#C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][C][C][=Ring2][Ring1][P][C]
3300,1,[O][=C][Branch2][Ring1][#Branch2][N][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][Branch1][C][Cl][Cl]
3301,1,[C][C][Branch1][C][C][O][C@@H1][C@H1][Branch2][Ring1][=C][C][O][C@][Branch1][O][C][O][S][Branch1][C][N][=Branch1][C][=O][=O][O][C][Branch1][C][C][Branch1][C][C][O][C@@H1][Ring1][P][Ring1][=N][O][Ring2][Ring1][Branch1]
3302,1,[C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][=N]
3303,1,[C][C][C][O][C][Branch1][P][C][=Branch1][C][=O][O][C][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
3304,1,[O][=C][N][C][=Branch1][C][=O][N][Branch1][S][C@H1][O][C@@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring1][Branch2][O][C][C@H1][Ring1][S][C][=C][Br]
3305,1,[C][C][C][NH1][C][=Branch1][C][=O][NH1][C][=Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1]
3306,1,[C][N][C][C][C][=Branch2][Ring1][=Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C][C][C][Ring2][Ring1][Branch1]
3307,1,[C][C][Branch1][C][C][O][C@H1][C][C@H1][C@@H1][C][C@H1][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][=C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][=N][C@H1][Branch1][C][O][C][C@@][Ring2][Ring1][C][Branch1][C][C][C@@][Ring2][Ring1][=Branch1][Branch1][#Branch1][C][=Branch1][C][=O][C][O][O][Ring2][Ring1][=C]
3308,1,[C][C][Branch1][C][C][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][C][=C][N][=C][Ring1][=Branch1]
3309,1,[C][C][C@H1][Branch1][Ring1][C][O][N][C][C][N][C@@H1][Branch1][Ring1][C][C][C][O]
3310,1,[C][C][C][C][=C][C][=Branch1][C][=O][NH1][C][=Branch1][C][=S][NH1][Ring1][Branch2]
3311,1,[C][C@@][C][C][C@@H1][C][=C][C][=C][Branch1][#C][O][C][=Branch1][C][=O][N][Branch1][Ring2][C][C][Cl][C][C][Cl][C][=C][Ring1][S][C][C][C@@H1][Ring2][Ring1][Ring2][C@H1][Ring2][Ring1][Branch2][C][C][C@@H1][Ring2][Ring1][O][O]
3312,1,[C][#C][C@@][Branch1][C][O][C][C][C@H1][C@@H1][C][C][C][=C][C][C][C][C@@H1][Ring1][=Branch1][C@@H1][Ring1][#Branch2][C][=Branch1][C][=C][C][C@][Ring1][#C][Ring2][Ring1][Ring1][C][C]
3313,1,[C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][C][C][=C][C][=C][NH1][C][Branch1][N][C][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][=C][C][Ring1][N][=C][Ring1][S]
3314,1,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][=C][Branch1][C][Cl][C][=C][Ring1][O][N][C@@H1][Ring1][S][C]
3315,1,[C][N][C][=Branch1][C][=O][C][=C][Branch2][Ring1][=N][N][=C][N][Ring1][Branch1][C][C][C][N][C][C@@H1][Branch1][C][O][C][=C][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Ring1][Branch2][N][Branch1][C][C][C][Ring2][Ring1][#Branch2][=O]
3316,1,[N][C][C@H1][C][C][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C][Ring1][=Branch2]
3317,1,[C][C][C@@H1][O][C][=Branch1][C][=O][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][#Branch1][O][C@H1][C][C@@][Branch1][C][C][Branch1][Ring1][O][C][C@H1][Branch1][C][O][C@H1][Branch1][C][C][O][Ring1][O][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][Branch1][O][C@@H1][O][C@@H1][Branch1][C][C][C][C@@H1][Branch1][=Branch1][N][Branch1][C][C][C][C@@H1][Ring1][#Branch2][O][C@][Branch1][C][C][Branch1][C][O][C][C@@H1][Branch1][C][C][C][=Branch1][C][=O][C@@H1][Branch1][C][C][C@H1][Branch1][C][O][C@][Ring2][Ring2][#C][Branch1][C][C][O]
3318,0,[O][=P][Branch1][C][O][Branch1][C][O][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][P][=Branch1][C][=O][Branch1][C][O][O]
3319,0,[C][C][=Branch1][C][=O][N][C@H1][C@@H1][Branch1][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O][O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][C@H1][Ring1][#C][N][C][=Branch1][C][=N][N]
3320,0,[C][C][=Branch1][C][=O][N][C][C@@H1][O][C@@H1][Branch2][Ring2][=Branch2][O][C@@H1][C@@H1][Branch1][C][O][C@@H1][Branch2][Ring1][Branch1][O][C@@H1][O][C@@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][N][C@@H1][Ring1][#Branch2][O][C@@H1][Branch1][C][N][C][C@@H1][Ring2][Ring1][Ring2][N][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring2][Ring1][=C][O]
3321,0,[N][C][C][C@@H1][Branch1][C][O][C][=Branch1][C][=O][N][C@@H1][C][C@H1][Branch1][C][N][C@H1][Branch2][Ring1][Branch1][O][C@@H1][O][C@@H1][Branch1][Ring1][C][N][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@H1][Branch1][C][O][C@@H1][Ring2][Ring1][Ring2][O][C@@H1][O][C@@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][N][C@@H1][Ring1][#Branch2][O]
3322,0,[C][O][C@@][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Branch1][O][C][S][C][=N][N][=N][N][Ring1][Branch1][C][C][O][C@H1][Ring1][P][Ring2][Ring2][C]
3323,1,[C][C@H1][C][C][C][C][C@][Ring1][=Branch1][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][N][C][C][C][C][C][Ring1][=Branch1]
3324,1,[C][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][N][C][=N][C][=C][Ring1][Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][=Branch2][C]
3325,1,[C][C][=Branch1][C][=O][O][C@@H1][C][C][C@@][Branch1][C][C][C@H1][C][C][C@@][Branch1][C][C][C@@H1][Branch1][=N][C@@H1][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][C][C@H1][Ring1][=C][C@H1][Ring2][Ring1][C][C][C@H1][Branch1][C][Br][C@@][Ring2][Ring1][Branch2][Branch1][C][Br][C][Ring2][Ring1][=N]
3326,1,[C][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch2][C][C][C][Branch1][C][N][=O][C][=Branch1][C][=O][O]
3327,1,[C][C][=Branch1][C][=O][S][C][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
3328,1,[C][C][C][C@@][Branch1][C][C][Branch1][C][O][C@H1][C][C@][C][=C][C@@][Ring1][=Branch1][Branch1][Ring1][O][C][C@H1][O][C][=C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][=C][C][=C][Ring1][#Branch2][C@@][Ring1][=N][Ring2][Ring1][Ring1][C][C][N][Branch1][C][C][C@@H1][Ring2][Ring1][Branch2][C][Ring1][=Branch2]
3329,1,[C][C][C@@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][Branch1][O][C][C@H1][Branch1][C][C][N][Branch1][C][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
3330,1,[C][C][=Branch1][C][=O][O][C][C][=C][O][C@@H1][Branch2][Ring1][Ring2][O][C][=Branch1][C][=O][C][C][Branch1][C][C][Branch1][C][C][O][C][Branch1][C][C][=O][C@@H1][C][Ring1][P][=C][C@H1][Branch1][N][O][C][=Branch1][C][=O][C][C][Branch1][C][C][C][C@][Ring1][N][C][O][Ring1][Ring1]
3331,1,[C][=C][C@H1][O][C@@H1][C][C@@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@@][Ring1][#Branch1][Branch1][C][C][C@@][Ring1][N][Branch1][C][F][C@@H1][Branch1][C][O][C][C@@][Ring2][Ring1][C][Branch1][C][C][C@][Ring2][Ring1][=Branch1][Branch1][#Branch1][C][=Branch1][C][=O][C][O][O][Ring2][Ring1][=N]
3332,1,[O][=C][Branch1][=C][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][O][C][C][N][C@][C][C][C][C@H1][Branch1][O][C][C@H1][Branch1][Ring2][C][Ring1][=Branch1][C][Ring1][=Branch2][C][Ring1][#Branch2]
3333,1,[O][=C][Branch2][Ring1][=Branch1][N][C][C][N][C][C][N][Branch1][=Branch2][C][=N][C][=C][C][=N][Ring1][=Branch1][C][C][Ring1][N][C@][C][C@H1][C][C@@H1][Branch1][O][C][C@H1][Branch1][Ring2][C][Ring1][=Branch1][C][Ring1][=Branch2][C][Ring1][#Branch2]
3334,1,[C][C@H1][Branch1][C][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1]
