,labels,SELFIES
2794,1,[C][C][C][C@@H1][O][C@@H1][C][C@@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@][Ring1][#Branch1][Branch1][C][C][C@@H1][Ring1][N][C@@H1][Branch1][C][O][C][C@][Ring1][P][Branch1][C][C][C@][Ring2][Ring1][Branch1][Branch1][#Branch1][C][=Branch1][C][=O][C][O][O][Ring2][Ring1][N]
2795,1,[C][N][Branch1][C][C][C][=Branch1][C][=O][O][C@@H1][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][N][Branch1][C][C][C][Ring2][Ring1][Ring1][=O]
2796,1,[C][C][N][Branch1][Ring1][C][C][C][C][C][C][N][Branch1][C][C][C][=C][C][=N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][O][Ring1][#Branch1]
2797,1,[O][C][C@H1][Branch1][C][O][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1]
2798,1,[C][C][C][#C][C][C@H1][Branch1][C][C][C@@H1][Branch1][C][O][C][#C][C@@H1][C@H1][C][/C][=Branch1][#Branch2][=C][\C][O][C][C][=Branch1][C][=O][O][C][C@@H1][Ring1][N][C][C@@H1][Ring1][#C][O]
2799,1,[C][O][C][=C][C][=C][Branch2][Ring1][Ring2][C@][Branch1][Ring1][C][#N][C][C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C][Ring1][O][C][=C][Ring1][P][O][C][C][C][C][C][Ring1][Branch1]
2800,1,[C][C@@][C][C@@H1][Branch1][C][O][C@@H1][C@H1][Branch1][P][C][C][C][=C][C][=Branch1][C][=O][C][C][C@][Ring1][#Branch1][Ring1][O][C][C@H1][Ring1][P][C][C][C@@H1][Ring2][Ring1][Ring2][C][=Branch1][C][=O][C][O]
2801,1,[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][Cl][N][C@H1][Branch1][=Branch2][C][N][C][C][C][C][Ring1][Branch1][N][S][Ring1][#C][=Branch1][C][=O][=O]
2802,1,[C][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C@H1][C@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][=C][C@H1][C@H1][Branch1][Ring2][C][Ring1][#C][N][Branch1][C][C][C][C][C][C@@][Ring2][Ring1][Ring2][Ring1][=Branch2][Ring1][P]
2803,1,[C][N][Branch2][Ring1][#Branch1][C][C][O][C][=C][C][=C][Branch1][#Branch2][N][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][O][C][C][C][=C][C][=C][Branch1][#Branch2][N][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][O]
2804,1,[C][O][C][=C][C][=N][C][Branch2][Ring1][#C][N][C][C][N][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C@@H1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][#Branch2][C][C][Ring2][Ring1][C][=N][C][Branch1][C][N][=C][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring1][=N][O][C]
2805,1,[C][N][C][C@@H1][Branch2][Ring2][#C][C][=Branch1][C][=O][N][C@][Branch1][C][C][O][C@@][Branch1][C][O][C@@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][C][C][Ring2][Ring1][=Branch1][=O][C][=C][C][=C][C][=C][C][NH1][C][=C][Branch1][=Branch1][C][Ring1][=Branch2][=Ring1][Branch1][C][C@@H1][Ring1][N][Ring2][Ring2][#Branch2]
2806,1,[C][#C][C@@][Branch1][C][O][C][C][C@@H1][C@@H1][C][C][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1][C@@H1][Ring1][O][C][C][C@@][Ring1][#C][Ring2][Ring1][Ring1][C]
2807,1,[C][#C][C@@][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][C][C@@H1][C@@H1][C][C][C][=C][C@@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][C][C@@H1][Ring1][#Branch2][C@@H1][Ring1][=C][C][C][C@@][Ring2][Ring1][C][Ring2][Ring1][=Branch2][C]
2808,1,[O][=C][Branch1][C][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl]
2809,1,[C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][C@@H1][C][C][C@@H1][C@@H1][C][C][C@@H1][N][C][=Branch1][C][=O][C][=C][C@@][Ring1][#Branch1][Branch1][C][C][C@@H1][Ring1][N][C][C][C@][Ring1][S][Ring2][Ring1][Ring1][C]
2810,1,[O][C][C][N][C][C][N][Branch2][Ring2][Ring1][C][C][/C][=C][\C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][Ring2][Ring1][C][C][C][Ring2][Ring1][O]
2811,1,[C][C][Branch1][C][C][N][C][Branch2][Ring1][C][/C][=C][/C@H1][Branch1][C][O][C][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][O][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][O]
2812,1,[C][C][=Branch1][C][=O][O][C@H1][C][C@@][Branch1][C][C][C@@H1][Branch2][Ring1][P][C][C@@H1][Branch1][C][O][C@@H1][C@][Branch1][C][C][C][C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][C][C@@H1][Ring1][=Branch2][C][C][C@][Ring1][=N][Ring2][Ring1][Ring1][C][/C][Ring2][Ring1][#Branch1][=C][Branch1][=Branch2][/C][C][C][=C][Branch1][C][C][C][C][=Branch1][C][=O][O]
2813,1,[C][C][=C][C][=C][Branch1][C][C][C][Branch1][P][O][C][C][C][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][O][=C][Ring1][P]
2814,1,[C][C@@H1][Branch2][Ring1][O][C@][Branch1][C][O][Branch1][=Branch2][C][N][C][=N][C][=N][Ring1][Branch1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F][S][Branch1][C][C][=Branch1][C][=O][=O]
2815,1,[C][C][C][=C][Branch1][C][C][C][N][Branch2][Ring2][N][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][Branch2][Ring1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C@H1][C][C][C@H1][Branch1][C][C][C][C][Ring1][#Branch1][C][=C][Ring2][Ring1][Ring2][C][Ring2][Ring1][#C][=O]
2816,1,[C][C][=C][N][=C][Branch2][Ring2][=Branch2][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][Branch2][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring1][C][=N][Ring2][Ring1][=C]
2817,1,[N][C][C][=Branch1][C][=O][O]
2818,1,[C][N][C@@H1][C][C][C][C@H1][Ring1][=Branch1][C][C@@H1][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][Ring2][Ring1][Branch1]
2819,1,[O][=C][Branch2][Ring1][N][C][C][C][N][C][C][C][Branch1][C][O][Branch1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][C][Ring1][=C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
2820,1,[C][C][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][#C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][=O][C][=C][Ring1][S]
2821,1,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][=C][N][Ring1][#Branch2][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1]
2822,1,[C][C][C][C][C][=N][C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][N][Ring1][#Branch2][C][C][=C][C][=C][Branch1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][=N][NH1][N][=Ring1][Branch1][C][=C][Ring1][P]
2823,1,[O][=N+1][Branch1][C][O-1][O][C@H1][C][O][C@H1][C@H1][Ring1][Branch1][O][C][C@H1][Ring1][Branch1][O]
2824,1,[C][C][=C][C][Branch2][Ring1][=C][N][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C@@H1][Ring1][=N][C][=N][O][Ring2][Ring1][=Branch1]
2825,1,[O][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][C][N][Branch2][Ring1][Branch1][C][C][N][C][=Branch1][C][=O][NH1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][O][=O][C][C][Ring2][Ring1][Ring2]
2826,1,[N][#C][C][=C][C][=C][Branch2][Ring1][#Branch1][C][Branch1][=N][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][N][C][=N][C][=N][Ring1][Branch1][C][=C][Ring2][Ring1][Ring2]
2827,1,[C][C][Branch1][C][C][Branch1][C][C][N][C][C@H1][Branch1][C][O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][Ring1][=Branch1][=O]
2828,1,[C][#C][C@@][Branch1][C][O][C][C][C@@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][C][C@@H1][Ring1][#Branch1][C@@H1][Ring1][O][C][C][C@@][Ring1][#C][Ring2][Ring1][Ring1][C][C]
2829,1,[C][C][N][Branch1][Ring1][C][C][C][=Branch1][C][=O][N][C@H1][C][=C][C][=C][C][=C][C][NH1][C][=C][Branch1][=Branch1][C][Ring1][=Branch2][=Ring1][Branch1][C][C@@H1][Ring1][N][N][Branch1][C][C][C][Ring1][P]
2830,1,[C][N][C][=Branch1][C][=O][C@@H1][Branch1][C][O][N][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Ring2][Ring1][Branch1]
2831,1,[C][N][C][Branch1][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=N][Ring1][=Branch1][=C][Branch1][C][O][C][S][C][Branch1][C][Cl][=C][C][=Ring1][=Branch1][S][Ring2][Ring1][Ring2][=Branch1][C][=O][=O]
2832,1,[C][#C][C@@][Branch1][C][O][C][C][C@@H1][C@@H1][C][C][C][=C][C][C][C][C@@H1][Ring1][=Branch1][C@@H1][Ring1][#Branch2][C][C][C@@][Ring1][=C][Ring2][Ring1][C][C]
2833,1,[C][C][=Branch1][C][=O][O][C@][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][C@@H1][C@H1][C][=C][Branch1][C][C][C][=C][C][=Branch1][C][=O][C][C][C@@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][=N][C][C][C@][Ring1][P][Ring2][Ring1][#Branch1][C]
2834,1,[C][C][C@][Branch1][N][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][C][C][C][C][N][Branch1][C][C][C][Ring1][#C]
2835,1,[C][N][C][=Branch1][C][=O][C][C@@][Branch1][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=N][=O]
2836,1,[C][C][C@H1][Branch1][Ring1][C][O][N][C][=Branch1][C][=O][C@H1][C][=C][C][=C][C][=C][C][NH1][C][=C][Branch1][=Branch1][C][Ring1][=Branch2][=Ring1][Branch1][C][C@@H1][Ring1][N][N][Branch1][C][C][C][Ring1][P]
2837,1,[C][C][C@H1][Branch1][Ring1][C][O][N][C][=Branch1][C][=O][C@H1][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][=Branch1][=C][N][Ring1][Branch1][C][C][C@@H1][Ring1][=N][N][Branch1][C][C][C][Ring2][Ring1][C]
2838,1,[O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C@@H1][C@@H1][Branch1][C][O][C][C][C@][Branch1][C][O][C@@H1][Branch1][Ring2][C][Ring1][=N][N][Branch1][Branch2][C][C][C][C][C][Ring1][Ring2][C][C][C@@][Ring2][Ring1][Branch1][Ring2][Ring1][C][Ring1][=N]
2839,1,[O][=C][Branch1][#Branch2][N][C][C][O][N+1][=Branch1][C][=O][O-1][C][=C][C][=C][N][=C][Ring1][=Branch1]
2840,1,[C][N][C][C][C][C@@H1][Ring1][Branch1][C][=C][C][=C][N][=C][Ring1][=Branch1]
2841,1,[C][O][C][=Branch1][C][=O][C][=C][Branch1][Ring1][C][#N][N][C][Branch1][C][C][=C][Branch1][O][C][=Branch1][C][=O][O][C][Branch1][C][C][C][C@H1][Ring1][#C][C][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][=Branch2]
2842,1,[O][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch1][C][O][C][=N][C][=C][C][=C][Ring1][O][Ring1][=Branch1]
2843,1,[C][#C][C@@][Branch1][C][O][C][C][C@@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][C][C@@H1][Ring1][#Branch1][C@@H1][Ring1][O][C][C][C@@][Ring1][#C][Ring2][Ring1][Ring1][C]
2844,1,[C][#C][C@@][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][C][C@@H1][C@@H1][C][C][C][=C][C][=Branch1][Ring1][=N][O][C][C][C@@H1][Ring1][Branch2][C@@H1][Ring1][N][C][C][C@@][Ring1][S][Ring2][Ring1][#Branch1][C][C]
2845,1,[C][N][C][=C][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][=Branch1][C][=O][C@@H1][Branch1][=Branch2][C][N][C][=C][N][=C][Ring1][Branch1][C][C][Ring2][Ring1][Ring1]
2846,1,[N][=C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][C]
2847,1,[C][C][N][Branch1][Ring1][C][C][C][C][#C][C][O][C][=Branch1][C][=O][C@][Branch1][C][O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][C][Ring1][=Branch1]
2848,1,[C][C][C][C][C@@H1][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][Ring2][Ring1][Ring1][=O]
2849,1,[F][C][=C][C][=C][Branch2][Ring1][#Branch2][C@H1][C][C][N][C][C@@H1][Ring1][=Branch1][C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][=C][Ring2][Ring1][#Branch1]
2850,1,[C][C][C][C@H1][Branch1][C][C][C][Branch1][Ring1][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][Ring1][#Branch2][=O]
2851,1,[C][C][N][Branch1][Ring1][C][C][C][C][C@][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][=Branch1][C][=O][N][C][Ring1][=N][=O]
2852,1,[O][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1]
2853,1,[C][N][C@H1][Branch1][N][C][S][C][C][Branch1][C][F][Branch1][C][F][F][N][C][=C][C][Branch1][C][Cl][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][O][S][Ring2][Ring1][=Branch1][=Branch1][C][=O][=O]
2854,1,[C][C@H1][Branch1][C][O][C][N][C][=N][C][=C][Ring1][Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][=Branch2][C]
2855,1,[C][N][C@@H1][Branch1][C][C][C@@H1][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1]
2857,1,[C][C][O][C][=C][C][Branch2][Ring1][S][C][C][=Branch1][C][=O][N][C@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][C][C][C][Ring1][=Branch1][=C][C][=C][Ring2][Ring1][O][C][=Branch1][C][=O][O]
2858,1,[C][#C][C][N][Branch1][C][C][C@@H1][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
2859,1,[C][N][C][Branch1][=N][C][=Branch1][C][=O][N][C][=N][C][=C][S][Ring1][Branch1][=C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring2][Ring1][Ring1][=Branch1][C][=O][=O]
2860,1,[O][=C][C][Branch1][#C][C][C][S][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
2861,1,[C][N][C][Branch1][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=N][Ring1][=Branch1][=C][C][S][C][=C][C][=Ring1][Branch1][S][Ring2][Ring1][C][=Branch1][C][=O][=O]
2862,1,[C][C][O][C@H1][Branch2][Ring2][Ring2][C][C][=C][C][=C][Branch2][Ring1][#Branch1][O][C][C][C][=C][C][=C][Branch1][#Branch2][O][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][O][C][=C][Ring2][Ring1][Ring2][C][=Branch1][C][=O][O]
2863,1,[C][C@@][C][C][C@@H1][C@H1][Branch1][P][C][C][C][=C][C][=Branch1][C][=O][C][C][C@][Ring1][#Branch1][Ring1][O][C][C@H1][Ring1][S][C][C][C@H1][Ring2][Ring1][Ring1][O]
2864,1,[C][C][C][C][=Branch1][C][=O][C@][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][=C][C@@H1][Ring1][N][N][Branch1][C][C][C]
2865,1,[C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][C][C][N]
2866,1,[C][N][Branch1][C][C][C][C][O][C][=C][C][=C][Branch2][Ring1][#Branch2][C][=Branch1][#C][=C][Branch1][Ring2][C][C][Cl][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][#Branch1]
2867,1,[C][C@@][C][=C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][C][C@@H1][C@H1][C][C@@H1][Branch1][C][O][C@@][Branch1][C][O][Branch1][#Branch1][C][=Branch1][C][=O][C][O][C@][Ring1][O][Branch1][C][C][C][C@@H1][Branch1][C][O][C@@][Ring1][P][Ring2][Ring1][#Branch2][F]
2868,1,[O][C@][Branch1][O][C][C][N][C][C][C][C][C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][C][Ring1][=Branch1]
2869,1,[O][=P@@][Branch1][#Branch2][N][Branch1][Ring2][C][C][Cl][C][C][Cl][O][C][C][C][N][Ring1][=N][C][C][Cl]
2870,1,[C][C@H1][Branch1][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][N][Branch1][C][O][C][Branch1][C][N][=O]
2871,1,[C][C][C][=C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][Branch1][C][C][C][=Ring1][#Branch2][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1]
2872,1,[C][C][Branch1][C][C][Branch2][Ring1][Branch1][O][C][=C][C][=C][Branch1][#Branch2][C@@H1][C][C][Ring1][Ring1][Branch1][C][Cl][Cl][C][=C][Ring1][O][C][=Branch1][C][=O][O]
2873,1,[O][=C][O][C][Branch2][Ring1][#Branch2][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][O][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1][Ring1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][Branch2]
2874,1,[C][C][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=Branch1][C][=O][C][=C][C][Branch1][C][F][=C][Branch1][N][N][C][C][N][C@@H1][Branch1][C][C][C][Ring1][#Branch1][C][Branch1][C][F][=C][Ring1][#C][Ring2][Ring1][#Branch1]
2875,1,[Cl][C][=C][C][=C][Branch2][Ring1][#Branch2][C][O][C@H1][Branch1][=Branch2][C][N][C][=C][N][=C][Ring1][Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][C][Branch1][C][Cl][=C][Ring2][Ring1][Branch2]
2876,1,[C][N][Branch1][C][C][C][C][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=N][Ring1][=Branch1]
2877,1,[C][C@@][C][=C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][C][C@H1][C@H1][Ring1][O][C@H1][Branch1][C][O][C][C@][Branch1][C][C][C@@H1][Ring1][Branch2][C][C][C@@][Ring1][=Branch1][Branch1][C][O][C][=Branch1][C][=O][C][O]
2878,1,[C][S][C][=C][C][=C][N][=C][N][Branch1][Branch2][/C][=C][/C][=Branch1][C][=O][O][C][=Branch1][C][=O][C][Ring1][N][=C][Ring1][S]
2879,1,[C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][N][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][Ring2][Ring1][=Branch2][=Branch1][C][=O][=O]
2880,1,[C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C@H1][C][O][C][C][N][Ring1][=Branch1]
2881,1,[C][O][C][=C][C][Branch1][C][N][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C@@H1][C][C][N][Branch1][S][C][C][C][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C@@H1][Ring1][P][O][C]
2882,1,[C][C][=Branch1][C][=O][O][C@][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][C@@H1][C@@H1][C][=C][Branch1][C][Cl][C][=C][C][=Branch1][C][=O][C@H1][C][C@@H1][Ring1][Ring1][C@][Ring1][Branch2][Branch1][C][C][C@@H1][Ring1][=C][C][C][C@@][Ring2][Ring1][C][Ring2][Ring1][Branch2][C]
2883,1,[C][C][=C][C][=C][Branch2][Ring2][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C@@H1][C@H1][C][C][C@][Branch1][C][C][Branch1][Branch1][C@H1][Ring1][#Branch1][O][C][Ring1][Branch2][Branch1][C][C][C][C][=C][Ring2][Ring1][Branch2]
2884,1,[C][C][Branch1][C][C][C][C][=C][C][=C][Branch1][#Branch2][C@H1][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][Ring1][O]
2885,1,[O][=C][Branch1][C][O][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][O][Ring1][=N]
2886,1,[C][C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][N][C][Branch1][C][C][=C][Branch1][Branch2][C][=Branch1][C][=O][O][C][C][C][Ring1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C]
2887,1,[C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][O][C][C@H1][Branch1][C][C][N]
2888,1,[C][N][C][C][O][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][C]
2889,1,[C][C][=N][C][Branch1][O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][=C][Branch1][Ring1][C][#N][C][=Branch1][C][=O][NH1][Ring1][P]
2890,1,[C][C][N][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][C][Branch1][#Branch2][C@@H1][Branch1][C][C][N][Branch1][C][C][C][=C][Ring1][O]
2891,1,[C][C][C][N][C][Branch2][Ring1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][N][Ring1][=Branch1][N][C][C][C]
2892,1,[C][O][C][=C][C][Branch1][C][C][=C][Branch1][=Branch1][S][Branch1][C][C][=O][C][=C][Ring1][#Branch2][O][C]
2893,1,[C][N][C][C][N][Branch2][Ring1][P][C][=Branch1][C][=O][O][C@@H1][C][=N][C][=C][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][#Branch2][C][=C][C][=C][Branch1][C][Cl][C][=N][Ring1][#Branch1][C][C][Ring2][Ring1][#Branch2]
2894,1,[C][N][C][=Branch1][C][=O][C][C][C@@H1][Ring1][=Branch1][C][=C][C][=C][N][=C][Ring1][=Branch1]
2895,1,[C][O][C][=C][C][=C][Branch2][Ring2][O][C][C][N][Branch1][C][C][C][C][C][C@][Branch1][Ring1][C][#N][Branch2][Ring1][Branch1][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][C][Branch1][C][C][C][C][=C][Ring2][Ring1][#C][O][C]
2896,1,[C][C][=C][C][=C][Branch2][Ring1][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=Branch1][C][=O][N][N][C][C@H1][C][C][C][C@H1][Ring1][Branch1][C][Ring1][Branch2][C][=C][Ring2][Ring1][Branch1]
2897,1,[O][=C][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C@H1][Ring2][Ring1][C][O]
2898,1,[C][C][C][C][N][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][=C][Ring1][=N][O][C][=C][C][=C][C][=C][Ring1][=Branch1]
2899,1,[C][O][C][=C][Branch1][N][N][C][C][N][C@@H1][Branch1][C][C][C][Ring1][#Branch1][C][Branch1][C][F][=C][C][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][Ring2][Ring1][=Branch2][=Ring1][=N]
2900,1,[C][O][C][C][C][=C][C][=C][Branch1][=C][O][C][C@@H1][Branch1][C][O][C][N][C][Branch1][C][C][C][C][=C][Ring1][#C]
2901,1,[N][C][=N][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=C][C][=N+1][Ring1][N][O-1]
